Term_ID,Term,p_value,intersection_size,avg_log2fc,intersecting_genes,calculated_intersection_count
GO:0043207,response to external biotic stimulus,0.29948517532815433,5,4.253917860984802,"LCK,IL7R,GZMM,CD2,HSPA8",5
GO:0046425,regulation of receptor signaling pathway via JAK-STAT,0.29948517532815433,1,5.389932155609131,IL7R,1
GO:0051346,negative regulation of hydrolase activity,0.29948517532815433,1,3.6104838848114014,SPOCK2,1
GO:1903312,negative regulation of mRNA metabolic process,0.3013859116735407,1,1.072825312614441,NPM1,1
GO:0002275,myeloid cell activation involved in immune response,0.3013859116735407,1,3.8509678840637207,LAT,1
GO:0051247,positive regulation of protein metabolic process,0.3019978162182252,4,2.854914218187332,"CD3E,RPS3,LAT,NPM1",4
GO:0110020,regulation of actomyosin structure organization,0.30327086721206603,1,2.3412601947784424,EVL,1
GO:0016567,protein ubiquitination,0.30398830233018975,3,1.6687871217727661,"RPS3,NOSIP,NPM1",3
GO:0032760,positive regulation of tumor necrosis factor production,0.30428783691766154,1,4.651271343231201,CD2,1
GO:0090398,cellular senescence,0.30428783691766154,1,1.072825312614441,NPM1,1
GO:0045639,positive regulation of myeloid cell differentiation,0.30428783691766154,1,2.644690990447998,ETS1,1
GO:0050794,regulation of cellular process,0.305337593038036,26,3.575228778215555,"CD3E,IL32,CD3D,LCK,RPS3,CD3G,IL7R,CD7,EVL,RPS12,CD247,TCF7,CD2,NOSIP,BCL11B,HSPA8,ETS1,LAT,CD27,RORA,NPM1,SPOCK2,AAK1,SYNE2,LTB,SKAP1",26
GO:0032231,regulation of actin filament bundle assembly,0.30613886519649647,1,2.3412601947784424,EVL,1
GO:0031399,regulation of protein modification process,0.3077151831646653,4,2.854914218187332,"CD3E,RPS3,LAT,NPM1",4
GO:0090130,tissue migration,0.3079745916196601,1,2.3412601947784424,EVL,1
GO:0009607,response to biotic stimulus,0.30861681813601727,5,4.253917860984802,"LCK,IL7R,GZMM,CD2,HSPA8",5
GO:0042100,B cell proliferation,0.30861681813601727,1,5.389932155609131,IL7R,1
GO:0031341,regulation of cell killing,0.30861681813601727,1,5.389932155609131,IL7R,1
GO:0090263,positive regulation of canonical Wnt signaling pathway,0.30861681813601727,1,1.034958004951477,RPS12,1
GO:0071347,cellular response to interleukin-1,0.30861681813601727,1,4.3055219650268555,RORA,1
GO:0052547,regulation of peptidase activity,0.30861681813601727,1,3.6104838848114014,SPOCK2,1
GO:1903557,positive regulation of tumor necrosis factor superfamily cytokine production,0.30861681813601727,1,4.651271343231201,CD2,1
GO:0010595,positive regulation of endothelial cell migration,0.30861681813601727,1,2.644690990447998,ETS1,1
GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,0.30861681813601727,1,1.2592203617095947,RPS3,1
GO:1990830,cellular response to leukemia inhibitory factor,0.30861681813601727,1,3.6104838848114014,SPOCK2,1
GO:1904892,regulation of receptor signaling pathway via STAT,0.30861681813601727,1,5.389932155609131,IL7R,1
GO:0042116,macrophage activation,0.3099756055716996,1,4.3055219650268555,RORA,1
GO:1990823,response to leukemia inhibitory factor,0.3099756055716996,1,3.6104838848114014,SPOCK2,1
GO:0010586,miRNA metabolic process,0.3099756055716996,1,2.644690990447998,ETS1,1
GO:0030038,contractile actin filament bundle assembly,0.31089662315838845,1,2.3412601947784424,EVL,1
GO:1901989,positive regulation of cell cycle phase transition,0.31089662315838845,1,1.072825312614441,NPM1,1
GO:0031347,regulation of defense response,0.31089662315838845,3,2.7841346661249795,"HSPA8,ETS1,RORA",3
GO:0043149,stress fiber assembly,0.31089662315838845,1,2.3412601947784424,EVL,1
GO:0045935,positive regulation of nucleobase-containing compound metabolic process,0.311583101991819,6,2.8629814982414246,"RPS3,BCL11B,ETS1,RORA,NPM1,SKAP1",6
GO:0030900,forebrain development,0.31203952772748833,2,4.201358914375305,"BCL11B,SYNE2",2
GO:0048259,regulation of receptor-mediated endocytosis,0.31203952772748833,1,2.199232816696167,AAK1,1
GO:0039531,regulation of cytoplasmic pattern recognition receptor signaling pathway,0.31203952772748833,1,1.4021910429000854,HSPA8,1
GO:1901796,regulation of signal transduction by p53 class mediator,0.3131143619669037,1,1.072825312614441,NPM1,1
GO:0009889,regulation of biosynthetic process,0.3131143619669037,14,3.4331113610948836,"CD3E,IL32,RPS3,IL7R,TCF7,CD2,NOSIP,BCL11B,HSPA8,ETS1,RORA,NPM1,LTB,SKAP1",14
GO:0031398,positive regulation of protein ubiquitination,0.3131143619669037,1,1.072825312614441,NPM1,1
GO:0016032,viral process,0.3216080439387819,2,3.4457395672798157,"IL32,RPSA",2
GO:0048024,"regulation of mRNA splicing, via spliceosome",0.3216080439387819,1,1.072825312614441,NPM1,1
GO:0002444,myeloid leukocyte mediated immunity,0.3216080439387819,1,3.8509678840637207,LAT,1
GO:0042752,regulation of circadian rhythm,0.3216080439387819,1,4.3055219650268555,RORA,1
GO:0006334,nucleosome assembly,0.3228445624788417,1,1.072825312614441,NPM1,1
GO:0007018,microtubule-based movement,0.3228445624788417,2,2.5565677285194397,"HSPA8,SYNE2",2
GO:0046634,regulation of alpha-beta T cell activation,0.3228445624788417,1,5.236643314361572,CD3E,1
GO:0051099,positive regulation of binding,0.32449636851156444,1,5.472127437591553,IL32,1
GO:0048871,multicellular organismal-level homeostasis,0.32449636851156444,3,3.9618636767069497,"IL7R,ETS1,LAT",3
GO:1902749,regulation of cell cycle G2/M phase transition,0.32613476714070105,1,1.072825312614441,NPM1,1
GO:0007229,integrin-mediated signaling pathway,0.32613476714070105,1,3.8509678840637207,LAT,1
GO:0009410,response to xenobiotic stimulus,0.3272271230197664,2,4.543955087661743,"LCK,RORA",2
GO:0051261,protein depolymerization,0.3273280417681033,1,1.4021910429000854,HSPA8,1
GO:0043534,blood vessel endothelial cell migration,0.3273280417681033,1,2.644690990447998,ETS1,1
GO:0048519,negative regulation of biological process,0.3278192178358566,14,3.5608965499060496,"CD3E,IL32,LCK,RPS3,IL7R,EVL,TCF7,BCL11B,HSPA8,ETS1,CD27,RORA,NPM1,SPOCK2",14
GO:0050830,defense response to Gram-positive bacterium,0.3304512964772688,1,5.389932155609131,IL7R,1
GO:0061024,membrane organization,0.3304512964772688,3,2.7508984009424844,"CD2,HSPA8,AAK1",3
GO:0006090,pyruvate metabolic process,0.3304512964772688,1,2.3563857078552246,LDHB,1
GO:0002698,negative regulation of immune effector process,0.3304512964772688,1,5.389932155609131,IL7R,1
GO:0009987,cellular process,0.33094205865058796,40,3.0441566199064254,"CD3E,IL32,CD3D,LCK,RPS3,CD3G,IL7R,RPS29,LDHB,RPL3,CD7,EVL,RPS12,GIMAP7,CD247,TCF7,ARL4C,RPS25,RPL23A,RPS27,RPSA,GZMM,RPS18,RPS21,CD2,NOSIP,BCL11B,ACAP1,HSPA8,ETS1,LAT,CD27,RORA,NPM1,SPOCK2,AAK1,SYNE2,CTSW,LTB,SKAP1",40
GO:0007265,Ras protein signal transduction,0.3316882673367025,1,3.8509678840637207,LAT,1
GO:0048585,negative regulation of response to stimulus,0.3317838796131863,5,3.518701767921448,"CD3E,RPS3,IL7R,HSPA8,RORA",5
GO:0040011,locomotion,0.33282612097274145,4,3.076844871044159,"EVL,ETS1,SPOCK2,SYNE2",4
GO:0071482,cellular response to light stimulus,0.33282612097274145,1,1.072825312614441,NPM1,1
GO:0043405,regulation of MAP kinase activity,0.33723762406567703,1,1.2592203617095947,RPS3,1
GO:0006805,xenobiotic metabolic process,0.3378974062918842,1,4.3055219650268555,RORA,1
GO:0010720,positive regulation of cell development,0.3378974062918842,2,4.5022212266922,"IL7R,CD27",2
GO:0045471,response to ethanol,0.3378974062918842,1,3.6145102977752686,CD27,1
GO:0002286,T cell activation involved in immune response,0.3378974062918842,1,4.3055219650268555,RORA,1
GO:0051209,release of sequestered calcium ion into cytosol,0.3422470043263487,1,4.782388210296631,LCK,1
GO:0016055,Wnt signaling pathway,0.3424631515284641,2,2.5319705605506897,"RPS12,TCF7",2
GO:0032446,protein modification by small protein conjugation,0.3424896982540365,3,1.6687871217727661,"RPS3,NOSIP,NPM1",3
GO:0097435,supramolecular fiber organization,0.3424896982540365,3,1.6675571997960408,"RPS3,EVL,HSPA8",3
GO:0030048,actin filament-based movement,0.3424896982540365,1,3.710944414138794,SYNE2,1
GO:0051283,negative regulation of sequestering of calcium ion,0.3424896982540365,1,4.782388210296631,LCK,1
GO:0002821,positive regulation of adaptive immune response,0.3439084769163437,1,3.203856945037842,SKAP1,1
GO:0017148,negative regulation of translation,0.3439084769163437,1,1.2592203617095947,RPS3,1
GO:0021987,cerebral cortex development,0.344941091384564,1,3.710944414138794,SYNE2,1
GO:0045739,positive regulation of DNA repair,0.344941091384564,1,1.2592203617095947,RPS3,1
GO:0051282,regulation of sequestering of calcium ion,0.344941091384564,1,4.782388210296631,LCK,1
GO:0043410,positive regulation of MAPK cascade,0.34689587684991435,2,2.4368653297424316,"RPS3,CD27",2
GO:0045893,positive regulation of DNA-templated transcription,0.34758116636250164,5,3.1837337255477904,"BCL11B,ETS1,RORA,NPM1,SKAP1",5
GO:0045598,regulation of fat cell differentiation,0.34758116636250164,1,4.3055219650268555,RORA,1
GO:0070555,response to interleukin-1,0.34758116636250164,1,4.3055219650268555,RORA,1
GO:0050864,regulation of B cell activation,0.34758116636250164,1,3.6145102977752686,CD27,1
GO:0032502,developmental process,0.3480772598988855,15,4.103648296991984,"CD3E,CD3D,LCK,CD3G,IL7R,EVL,TCF7,CD2,BCL11B,ETS1,CD27,RORA,SPOCK2,SYNE2,LTB",15
GO:0030218,erythrocyte differentiation,0.3480772598988855,1,2.644690990447998,ETS1,1
GO:0007041,lysosomal transport,0.3480772598988855,1,1.4021910429000854,HSPA8,1
GO:0000018,regulation of DNA recombination,0.3480772598988855,1,5.389932155609131,IL7R,1
GO:0051225,spindle assembly,0.3480772598988855,1,1.2592203617095947,RPS3,1
GO:1903322,positive regulation of protein modification by small protein conjugation or removal,0.3480772598988855,1,1.072825312614441,NPM1,1
GO:1902680,positive regulation of RNA biosynthetic process,0.3480772598988855,5,3.1837337255477904,"BCL11B,ETS1,RORA,NPM1,SKAP1",5
GO:0051208,sequestering of calcium ion,0.3480772598988855,1,4.782388210296631,LCK,1
GO:1901875,positive regulation of post-translational protein modification,0.3480772598988855,1,1.072825312614441,NPM1,1
GO:0042476,odontogenesis,0.3481827376150116,1,4.691773414611816,BCL11B,1
GO:0034728,nucleosome organization,0.3481827376150116,1,1.072825312614441,NPM1,1
GO:0051053,negative regulation of DNA metabolic process,0.3481827376150116,1,1.2592203617095947,RPS3,1
GO:0050684,regulation of mRNA processing,0.3481827376150116,1,1.072825312614441,NPM1,1
GO:0045597,positive regulation of cell differentiation,0.3481827376150116,3,3.883044481277466,"IL7R,ETS1,CD27",3
GO:0030168,platelet activation,0.34871374088152784,1,4.782388210296631,LCK,1
GO:0031109,microtubule polymerization or depolymerization,0.34871374088152784,1,1.2592203617095947,RPS3,1
GO:0030833,regulation of actin filament polymerization,0.34871374088152784,1,2.3412601947784424,EVL,1
GO:0045727,positive regulation of translation,0.34871374088152784,1,1.072825312614441,NPM1,1
GO:0006986,response to unfolded protein,0.3505303852065126,1,1.4021910429000854,HSPA8,1
GO:0010468,regulation of gene expression,0.35169609759290604,13,3.4914802587949314,"CD3E,IL32,RPS3,IL7R,TCF7,CD2,BCL11B,HSPA8,ETS1,RORA,NPM1,LTB,SKAP1",13
GO:0046328,regulation of JNK cascade,0.3532664903080761,1,3.6145102977752686,CD27,1
GO:0007098,centrosome cycle,0.3532664903080761,1,1.072825312614441,NPM1,1
GO:0010638,positive regulation of organelle organization,0.3532664903080761,2,1.8002402782440186,"RPS3,EVL",2
GO:0031349,positive regulation of defense response,0.3551987448994008,2,2.0234410166740417,"HSPA8,ETS1",2
GO:0030177,positive regulation of Wnt signaling pathway,0.3568327551113062,1,1.034958004951477,RPS12,1
GO:0060255,regulation of macromolecule metabolic process,0.3577558689127203,15,3.523379675547282,"CD3E,IL32,RPS3,IL7R,TCF7,CD2,BCL11B,HSPA8,ETS1,LAT,RORA,NPM1,SPOCK2,LTB,SKAP1",15
GO:0071456,cellular response to hypoxia,0.3599245076416768,1,4.3055219650268555,RORA,1
GO:0034101,erythrocyte homeostasis,0.3599245076416768,1,2.644690990447998,ETS1,1
GO:1903829,positive regulation of protein localization,0.3625877556644319,2,2.817213475704193,"CD247,NPM1",2
GO:0071902,positive regulation of protein serine/threonine kinase activity,0.3629772974235136,1,1.2592203617095947,RPS3,1
GO:1903900,regulation of viral life cycle,0.3629772974235136,1,5.472127437591553,IL32,1
GO:0050729,positive regulation of inflammatory response,0.3661749184166374,1,2.644690990447998,ETS1,1
GO:0019222,regulation of metabolic process,0.3661749184166374,16,3.470313176512718,"CD3E,IL32,RPS3,IL7R,TCF7,CD2,NOSIP,BCL11B,HSPA8,ETS1,LAT,RORA,NPM1,SPOCK2,LTB,SKAP1",16
GO:0006997,nucleus organization,0.3661749184166374,1,2.644690990447998,ETS1,1
GO:0031333,negative regulation of protein-containing complex assembly,0.3677072035258081,1,1.4021910429000854,HSPA8,1
GO:0006469,negative regulation of protein kinase activity,0.3680777692579045,1,1.072825312614441,NPM1,1
GO:1900180,regulation of protein localization to nucleus,0.3680777692579045,1,1.072825312614441,NPM1,1
GO:0034614,cellular response to reactive oxygen species,0.3680777692579045,1,1.2592203617095947,RPS3,1
GO:0002683,negative regulation of immune system process,0.3680777692579045,2,3.396061599254608,"IL7R,HSPA8",2
GO:0050789,regulation of biological process,0.3686538458504776,26,3.575228778215555,"CD3E,IL32,CD3D,LCK,RPS3,CD3G,IL7R,CD7,EVL,RPS12,CD247,TCF7,CD2,NOSIP,BCL11B,HSPA8,ETS1,LAT,CD27,RORA,NPM1,SPOCK2,AAK1,SYNE2,LTB,SKAP1",26
GO:0014070,response to organic cyclic compound,0.3688434428430091,3,2.2601794401804605,"HSPA8,RORA,NPM1",3
GO:0036294,cellular response to decreased oxygen levels,0.3688836244977538,1,4.3055219650268555,RORA,1
GO:0098876,vesicle-mediated transport to the plasma membrane,0.370567303195724,1,3.090623617172241,ARL4C,1
GO:0035966,response to topologically incorrect protein,0.3722429744545017,1,1.4021910429000854,HSPA8,1
GO:0051668,localization within membrane,0.3723904319228592,3,3.648583968480428,"ARL4C,CD2,SKAP1",3
GO:0045861,negative regulation of proteolysis,0.37378200777261916,1,3.6104838848114014,SPOCK2,1
GO:0044839,cell cycle G2/M phase transition,0.37378200777261916,1,1.072825312614441,NPM1,1
GO:0008064,regulation of actin polymerization or depolymerization,0.37378200777261916,1,2.3412601947784424,EVL,1
GO:0080135,regulation of cellular response to stress,0.37378200777261916,2,1.1660228371620178,"RPS3,NPM1",2
GO:0009411,response to UV,0.37378200777261916,1,1.072825312614441,NPM1,1
GO:0031023,microtubule organizing center organization,0.3749822651514334,1,1.072825312614441,NPM1,1
GO:2001236,regulation of extrinsic apoptotic signaling pathway,0.3749822651514334,1,2.0302059650421143,LTB,1
GO:0010556,regulation of macromolecule biosynthetic process,0.37575027623963664,13,3.4914802587949314,"CD3E,IL32,RPS3,IL7R,TCF7,CD2,BCL11B,HSPA8,ETS1,RORA,NPM1,LTB,SKAP1",13
GO:0046718,symbiont entry into host cell,0.37617293980369165,1,1.4193516969680786,RPSA,1
GO:0030832,regulation of actin filament length,0.3778006796764296,1,2.3412601947784424,EVL,1
GO:0048523,negative regulation of cellular process,0.3782307262933659,13,3.413878789314857,"CD3E,LCK,RPS3,IL7R,EVL,TCF7,BCL11B,HSPA8,ETS1,CD27,RORA,NPM1,SPOCK2",13
GO:0033036,macromolecule localization,0.3782307262933659,8,2.852051228284836,"CD3G,CD247,ARL4C,ACAP1,HSPA8,NPM1,AAK1,SKAP1",8
GO:0033673,negative regulation of kinase activity,0.378525840366564,1,1.072825312614441,NPM1,1
GO:0030183,B cell differentiation,0.3792420470893563,1,3.6145102977752686,CD27,1
GO:0062207,regulation of pattern recognition receptor signaling pathway,0.3792420470893563,1,1.4021910429000854,HSPA8,1
GO:0051017,actin filament bundle assembly,0.3792420470893563,1,2.3412601947784424,EVL,1
GO:0046907,intracellular transport,0.3798682999169911,4,2.3191460967063904,"ARL4C,HSPA8,NPM1,SYNE2",4
GO:0030334,regulation of cell migration,0.3809593890694506,3,2.8989651997884116,"EVL,ETS1,SYNE2",3
GO:0061572,actin filament bundle organization,0.38267285499177645,1,2.3412601947784424,EVL,1
GO:0055088,lipid homeostasis,0.38267285499177645,1,4.3055219650268555,RORA,1
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,0.38267285499177645,1,1.4021910429000854,HSPA8,1
GO:0051494,negative regulation of cytoskeleton organization,0.38267285499177645,1,1.072825312614441,NPM1,1
GO:0050728,negative regulation of inflammatory response,0.3835781301168891,1,4.3055219650268555,RORA,1
GO:1902904,negative regulation of supramolecular fiber organization,0.3835781301168891,1,1.4021910429000854,HSPA8,1
GO:0044409,symbiont entry into host,0.3835781301168891,1,1.4193516969680786,RPSA,1
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,0.3835781301168891,1,5.236643314361572,CD3E,1
GO:0032680,regulation of tumor necrosis factor production,0.3835781301168891,1,4.651271343231201,CD2,1
GO:0070507,regulation of microtubule cytoskeleton organization,0.3835781301168891,1,1.2592203617095947,RPS3,1
GO:0032640,tumor necrosis factor production,0.3835781301168891,1,4.651271343231201,CD2,1
GO:0045766,positive regulation of angiogenesis,0.38512957847869894,1,2.644690990447998,ETS1,1
GO:0051254,positive regulation of RNA metabolic process,0.3862764230078839,5,3.1837337255477904,"BCL11B,ETS1,RORA,NPM1,SKAP1",5
GO:1904018,positive regulation of vasculature development,0.38631825855543556,1,2.644690990447998,ETS1,1
GO:0070647,protein modification by small protein conjugation or removal,0.38631825855543556,3,1.6687871217727661,"RPS3,NOSIP,NPM1",3
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,0.38631825855543556,1,4.651271343231201,CD2,1
GO:0001525,angiogenesis,0.38631825855543556,2,3.4751064777374268,"ETS1,RORA",2
GO:0046496,nicotinamide nucleotide metabolic process,0.38631825855543556,1,2.3563857078552246,LDHB,1
GO:0030335,positive regulation of cell migration,0.38631825855543556,2,3.177817702293396,"ETS1,SYNE2",2
GO:0010594,regulation of endothelial cell migration,0.38631825855543556,1,2.644690990447998,ETS1,1
GO:0007167,enzyme-linked receptor protein signaling pathway,0.38631825855543556,3,4.896319389343262,"CD3E,LCK,CD7",3
GO:0050792,regulation of viral process,0.38631825855543556,1,5.472127437591553,IL32,1
GO:0019362,pyridine nucleotide metabolic process,0.38631825855543556,1,2.3563857078552246,LDHB,1
GO:0071453,cellular response to oxygen levels,0.38631825855543556,1,4.3055219650268555,RORA,1
GO:0051168,nuclear export,0.38631825855543556,1,1.072825312614441,NPM1,1
GO:0030041,actin filament polymerization,0.38631825855543556,1,2.3412601947784424,EVL,1
GO:0007259,cell surface receptor signaling pathway via JAK-STAT,0.38631825855543556,1,5.389932155609131,IL7R,1
GO:0071706,tumor necrosis factor superfamily cytokine production,0.38631825855543556,1,4.651271343231201,CD2,1
GO:0007034,vacuolar transport,0.3889275213452606,1,1.4021910429000854,HSPA8,1
GO:0061351,neural precursor cell proliferation,0.3889275213452606,1,4.3055219650268555,RORA,1
GO:0043488,regulation of mRNA stability,0.3918938300521754,1,1.072825312614441,NPM1,1
GO:0072524,pyridine-containing compound metabolic process,0.3918938300521754,1,2.3563857078552246,LDHB,1
GO:0007254,JNK cascade,0.3933665743415035,1,3.6145102977752686,CD27,1
GO:0030216,keratinocyte differentiation,0.39629139267318253,1,4.691773414611816,BCL11B,1
GO:0097696,cell surface receptor signaling pathway via STAT,0.39629139267318253,1,5.389932155609131,IL7R,1
GO:0009267,cellular response to starvation,0.39774352622868886,1,1.4021910429000854,HSPA8,1
GO:0002262,myeloid cell homeostasis,0.3991888488106237,1,2.644690990447998,ETS1,1
GO:0006109,regulation of carbohydrate metabolic process,0.400627389813638,1,4.3055219650268555,RORA,1
GO:0051348,negative regulation of transferase activity,0.40160894424667676,1,1.072825312614441,NPM1,1
GO:0071478,cellular response to radiation,0.40160894424667676,1,1.072825312614441,NPM1,1
GO:1901135,carbohydrate derivative metabolic process,0.4023505543730398,3,2.640119036038717,"GIMAP7,HSPA8,RORA",3
GO:0072331,signal transduction by p53 class mediator,0.4039988146711995,1,1.072825312614441,NPM1,1
GO:0002706,regulation of lymphocyte mediated immunity,0.4039988146711995,1,5.389932155609131,IL7R,1
GO:0071705,nitrogen compound transport,0.4065619010763732,5,2.5703436851501467,"CD3G,ARL4C,ACAP1,HSPA8,NPM1",5
GO:0007219,Notch signaling pathway,0.4068113289720594,1,2.199232816696167,AAK1,1
GO:0043487,regulation of RNA stability,0.4082076887543592,1,1.072825312614441,NPM1,1
GO:0046777,protein autophosphorylation,0.4095974880449946,1,4.782388210296631,LCK,1
GO:0006006,glucose metabolic process,0.41098075498813114,1,4.3055219650268555,RORA,1
GO:0043484,regulation of RNA splicing,0.41217990234933327,1,1.072825312614441,NPM1,1
GO:0045184,establishment of protein localization,0.41217990234933327,5,2.5703436851501467,"CD3G,ARL4C,ACAP1,HSPA8,NPM1",5
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.4128134881410579,1,5.389932155609131,IL7R,1
GO:0043687,post-translational protein modification,0.4128134881410579,3,1.6687871217727661,"RPS3,NOSIP,NPM1",3
GO:0061013,regulation of mRNA catabolic process,0.41371868091476305,1,1.072825312614441,NPM1,1
GO:0097553,calcium ion transmembrane import into cytosol,0.41371868091476305,1,4.782388210296631,LCK,1
GO:0031503,protein-containing complex localization,0.4150731244165475,1,1.072825312614441,NPM1,1
GO:0050777,negative regulation of immune response,0.41642120190917603,1,5.389932155609131,IL7R,1
GO:0071466,cellular response to xenobiotic stimulus,0.41863882968713034,1,4.3055219650268555,RORA,1
GO:0021543,pallium development,0.41863882968713034,1,3.710944414138794,SYNE2,1
GO:0120031,plasma membrane bounded cell projection assembly,0.41863882968713034,2,3.026102304458618,"EVL,SYNE2",2
GO:0031345,negative regulation of cell projection organization,0.42128895931856253,1,2.3412601947784424,EVL,1
GO:0042770,signal transduction in response to DNA damage,0.42128895931856253,1,1.072825312614441,NPM1,1
GO:0008154,actin polymerization or depolymerization,0.42260467688436304,1,2.3412601947784424,EVL,1
GO:0045664,regulation of neuron differentiation,0.42475434985523897,1,4.691773414611816,BCL11B,1
GO:0051260,protein homooligomerization,0.42475434985523897,1,2.3412601947784424,EVL,1
GO:0000302,response to reactive oxygen species,0.42475434985523897,1,1.2592203617095947,RPS3,1
GO:0007416,synapse assembly,0.4273408416499264,1,3.6104838848114014,SPOCK2,1
GO:0030031,cell projection assembly,0.4273408416499264,2,3.026102304458618,"EVL,SYNE2",2
GO:0051701,biological process involved in interaction with host,0.42862495003161766,1,1.4193516969680786,RPSA,1
GO:0051246,regulation of protein metabolic process,0.4293441543128398,5,3.006028151512146,"CD3E,RPS3,LAT,NPM1,SPOCK2",5
GO:0016064,immunoglobulin mediated immune response,0.4308608930753638,1,3.6145102977752686,CD27,1
GO:0071396,cellular response to lipid,0.4308608930753638,2,2.8538565039634705,"HSPA8,RORA",2
GO:0007051,spindle organization,0.43104154852471754,1,1.2592203617095947,RPS3,1
GO:0006281,DNA repair,0.43104154852471754,2,1.1660228371620178,"RPS3,NPM1",2
GO:0031032,actomyosin structure organization,0.43104154852471754,1,2.3412601947784424,EVL,1
GO:0006355,regulation of DNA-templated transcription,0.4318485615402155,8,2.826132893562317,"RPS3,TCF7,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",8
GO:0036211,protein modification process,0.4318485615402155,7,3.010799084390913,"CD3E,LCK,RPS3,NOSIP,LAT,NPM1,AAK1",7
GO:0007010,cytoskeleton organization,0.4320398337097598,4,2.096062570810318,"RPS3,EVL,NPM1,SYNE2",4
GO:0007623,circadian rhythm,0.4321550037936596,1,4.3055219650268555,RORA,1
GO:0019724,B cell mediated immunity,0.4321550037936596,1,3.6145102977752686,CD27,1
GO:0043085,positive regulation of catalytic activity,0.43505876833854756,2,2.5550941228866577,"RPS3,LAT",2
GO:0032103,positive regulation of response to external stimulus,0.4354008092682652,2,2.0234410166740417,"HSPA8,ETS1",2
GO:0065007,biological regulation,0.4354008092682652,26,3.575228778215555,"CD3E,IL32,CD3D,LCK,RPS3,CD3G,IL7R,CD7,EVL,RPS12,CD247,TCF7,CD2,NOSIP,BCL11B,HSPA8,ETS1,LAT,CD27,RORA,NPM1,SPOCK2,AAK1,SYNE2,LTB,SKAP1",26
GO:0043123,positive regulation of canonical NF-kappaB signal transduction,0.43540115454678063,1,2.0302059650421143,LTB,1
GO:2001141,regulation of RNA biosynthetic process,0.43571961148611144,8,2.826132893562317,"RPS3,TCF7,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",8
GO:0032879,regulation of localization,0.4372715226077553,5,2.8036478042602537,"LCK,CD247,HSPA8,NPM1,AAK1",5
GO:0032101,regulation of response to external stimulus,0.43775031889752575,3,2.7841346661249795,"HSPA8,ETS1,RORA",3
GO:0002285,lymphocyte activation involved in immune response,0.4400647514878527,1,4.3055219650268555,RORA,1
GO:0048514,blood vessel morphogenesis,0.4400647514878527,2,3.4751064777374268,"ETS1,RORA",2
GO:0071383,cellular response to steroid hormone stimulus,0.4400647514878527,1,1.4021910429000854,HSPA8,1
GO:0045637,regulation of myeloid cell differentiation,0.4400647514878527,1,2.644690990447998,ETS1,1
GO:0006282,regulation of DNA repair,0.4400647514878527,1,1.2592203617095947,RPS3,1
GO:0002064,epithelial cell development,0.44244685546975326,1,4.691773414611816,BCL11B,1
GO:0016192,vesicle-mediated transport,0.44244685546975326,4,2.6357538402080536,"ARL4C,HSPA8,LAT,AAK1",4
GO:0042594,response to starvation,0.4436294826119052,1,1.4021910429000854,HSPA8,1
GO:0006457,protein folding,0.44401591292511977,1,1.4021910429000854,HSPA8,1
GO:0080090,regulation of primary metabolic process,0.44401591292511977,12,3.3914241989453635,"CD3E,RPS3,IL7R,TCF7,BCL11B,HSPA8,ETS1,LAT,RORA,NPM1,SPOCK2,SKAP1",12
GO:0048731,system development,0.44401591292511977,9,3.773495144314236,"CD3E,IL7R,EVL,BCL11B,ETS1,RORA,SPOCK2,SYNE2,LTB",9
GO:0043542,endothelial cell migration,0.44457261135641996,1,2.644690990447998,ETS1,1
GO:0050730,regulation of peptidyl-tyrosine phosphorylation,0.44457261135641996,1,5.236643314361572,CD3E,1
GO:1902532,negative regulation of intracellular signal transduction,0.44584166589539354,2,2.8538565039634705,"HSPA8,RORA",2
GO:0051130,positive regulation of cellular component organization,0.44589280100310485,3,2.2681125005086265,"RPS3,EVL,SKAP1",3
GO:0019219,regulation of nucleobase-containing compound metabolic process,0.4475787199533013,9,3.110999478234185,"RPS3,IL7R,TCF7,BCL11B,HSPA8,ETS1,RORA,NPM1,SKAP1",9
GO:0099003,vesicle-mediated transport in synapse,0.4475787199533013,1,2.199232816696167,AAK1,1
GO:0043408,regulation of MAPK cascade,0.44825694504069136,2,2.4368653297424316,"RPS3,CD27",2
GO:0046034,ATP metabolic process,0.44825694504069136,1,1.4021910429000854,HSPA8,1
GO:0120036,plasma membrane bounded cell projection organization,0.45022172198450766,4,3.9951553344726562,"CD3E,EVL,BCL11B,SYNE2",4
GO:0051651,maintenance of location in cell,0.4503365135456617,1,4.782388210296631,LCK,1
GO:0051179,localization,0.4503365135456617,12,3.317665139834086,"LCK,CD3G,CD247,ARL4C,CD2,ACAP1,HSPA8,LAT,NPM1,AAK1,SYNE2,SKAP1",12
GO:0007399,nervous system development,0.45182702117841134,6,3.9827711979548135,"CD3E,EVL,BCL11B,RORA,SPOCK2,SYNE2",6
